1670796100.5035048	[[357, 256, 35, 35], [311, 258, 32, 32]]
1670796100.5723965	[[313, 261, 30, 30], [358, 257, 31, 31]]
1670796100.5964322	[[355, 255, 38, 38], [310, 260, 32, 32]]
1670796100.638753	[[311, 260, 31, 31], [359, 258, 31, 31]]
1670796100.7036521	[[357, 256, 33, 33], [310, 262, 29, 29]]
1670796100.7390864	[[357, 256, 34, 34], [311, 261, 30, 30]]
1670796100.7901564	[[358, 257, 33, 33], [310, 261, 29, 29]]
1670796100.823374	[[358, 257, 33, 33], [310, 261, 29, 29]]
1670796100.8727822	[[312, 260, 29, 29], [357, 256, 34, 34]]
1670796100.897776	[[358, 257, 32, 32], [310, 258, 32, 32]]
1670796100.9391568	[[356, 254, 34, 34], [311, 260, 29, 29]]
1670796100.9742143	[[358, 256, 32, 32], [314, 260, 29, 29], [125, 109, 21, 21]]
1670796101.0078385	[[357, 256, 32, 32], [311, 259, 30, 30]]
1670796101.0392294	[[359, 257, 32, 32], [311, 258, 31, 31]]
1670796101.070511	[[360, 258, 31, 31], [312, 260, 30, 30]]
1670796101.1074862	[[361, 258, 29, 29], [310, 259, 31, 31]]
1670796101.1393704	[[357, 255, 34, 34], [312, 260, 30, 30]]
1670796101.1886628	[[358, 256, 32, 32], [312, 259, 31, 31]]
1670796101.2130935	[[362, 260, 28, 28], [312, 260, 30, 30]]
1670796101.2421532	[[310, 257, 33, 33], [360, 258, 30, 30]]
1670796101.2905033	[[361, 257, 29, 29], [315, 263, 24, 24], [307, 250, 42, 42]]
1670796101.3085692	[[357, 255, 34, 34], [310, 258, 31, 31]]
1670796101.3431513	[[359, 256, 31, 31], [311, 260, 30, 30]]
1670796101.4081519	[[359, 258, 30, 30], [312, 260, 29, 29]]
1670796101.4405124	[[310, 259, 30, 30], [360, 257, 31, 31]]
1670796101.505543	[[359, 256, 32, 32], [312, 259, 29, 29]]
1670796101.539898	[[357, 254, 34, 34], [310, 259, 29, 29]]
1670796101.5734804	[[357, 255, 33, 33], [311, 258, 31, 31]]
1670796101.624289	[[360, 258, 28, 28], [311, 258, 30, 30]]
1670796101.6735713	[[360, 258, 29, 29], [316, 264, 24, 24], [307, 248, 42, 42]]
1670796101.6999807	[[311, 247, 48, 48], [344, 240, 51, 51], [126, 109, 21, 21]]
1670796101.7556334	[[313, 246, 49, 49]]
1670796101.777079	[[357, 244, 48, 48], [316, 245, 48, 48]]
1670796101.809702	[[375, 264, 24, 24]]
1670796101.8736112	[[376, 267, 22, 22]]
1670796101.9003277	[]
1670796101.9399614	[[365, 246, 52, 52], [329, 244, 56, 56]]
1670796101.9892178	[[333, 248, 48, 48], [367, 248, 46, 46]]
1670796102.0245674	[[333, 252, 44, 44]]
1670796102.0418332	[[335, 252, 43, 43]]
1670796102.074391	[[335, 251, 41, 41]]
1670796102.1089506	[]
1670796102.142484	[[333, 249, 49, 49]]
1670796102.1714354	[[331, 249, 49, 49], [382, 266, 24, 24]]
1670796102.2041156	[[335, 255, 42, 42]]
1670796102.2402232	[]
1670796102.2895114	[[372, 251, 41, 41]]
1670796102.3245032	[[337, 255, 40, 40], [372, 250, 42, 42]]
1670796102.3739743	[[334, 251, 47, 47]]
1670796102.3993535	[[129, 110, 21, 21]]
1670796102.4407406	[[330, 248, 52, 52]]
1670796102.4890943	[]
1670796102.5112731	[[338, 253, 46, 46]]
1670796102.573609	[[334, 252, 46, 46]]
1670796102.5979917	[[375, 250, 44, 44], [328, 242, 61, 61]]
1670796102.6735091	[[129, 108, 21, 21]]
1670796102.7230177	[[335, 251, 45, 45]]
1670796102.7420275	[[330, 248, 47, 47]]
1670796102.7755437	[[330, 253, 45, 45]]
1670796102.8091998	[[327, 248, 47, 47], [127, 108, 22, 22]]
1670796102.8735585	[[365, 250, 40, 40], [323, 246, 49, 49]]
1670796102.8987212	[[364, 254, 35, 35], [324, 263, 24, 24]]
1670796102.9397275	[[368, 261, 25, 25], [321, 260, 27, 27]]
1670796102.9711552	[[364, 256, 31, 31], [321, 262, 25, 25], [312, 252, 40, 40]]
1670796103.0037792	[[362, 254, 33, 33], [318, 260, 27, 27]]
1670796103.0400474	[[366, 258, 27, 27], [318, 258, 29, 29]]
1670796103.1049225	[[366, 259, 26, 26], [318, 260, 27, 27]]
1670796103.1402354	[[365, 257, 29, 29], [318, 260, 28, 28], [128, 111, 21, 21]]
1670796103.1595142	[[365, 257, 29, 29], [318, 260, 27, 27]]
1670796103.2088258	[[367, 259, 26, 26], [319, 260, 27, 27]]
1670796103.2404172	[[365, 255, 31, 31], [319, 258, 30, 30]]
1670796103.2895749	[[366, 256, 30, 30], [322, 261, 26, 26]]
1670796103.3404276	[[318, 259, 28, 28], [362, 252, 34, 34]]
